Id,Mean,Std,Problems,TMnonouverts
323,2.094488188976378,0.801120949453354,[],"[5, 16, 17, 26, 23]"
324,2.1496062992125986,0.756755188418355,[],"[16, 5, 26]"
325,2.1653543307086616,0.8043905267250879,[],"[5, 16, 26, 23]"
326,2.15748031496063,0.7603799890739019,"['153 non attribué', (10, 'Pas assez : 5<10.0')]","[16, 5, 26]"
327,1.9133858267716533,0.7561769135324287,[],"[16, 5, 26, 23]"
328,2.078740157480315,0.7828144098060377,[],"[16, 5, 23, 26]"
329,2.094488188976378,0.801120949453354,[],"[16, 5, 26, 23]"
330,1.937007874015748,0.8237355051697056,"['91 non attribué', '86 non attribué', '153 non attribué']","[5, 16, 26]"
331,1.9921259842519683,0.7917838308500943,[],"[16, 5, 26, 23, 10]"
332,2.047244094488189,0.775193449655924,[],"[16, 5, 26]"
333,2.0236220472440944,0.7178513677473408,[],"[16, 5, 26]"
334,1.952755905511811,0.7648868337972851,[],"[5, 16, 19, 26]"
335,2.125984251968504,0.7452721457149749,[],"[16, 26, 5, 23]"
336,1.9606299212598424,0.7601333926707657,[],"[5, 16, 26]"
337,2.0,0.8067178260046389,['86 non attribué'],"[5, 16, 26, 23]"
338,2.1496062992125986,0.7774473917533788,[],"[16, 5, 23, 26]"
339,2.0078740157480315,0.781695988810634,[],"[16, 26, 5]"
340,2.0866141732283463,0.766600639467804,[],"[16, 26, 5]"
341,1.889763779527559,0.7687172004275832,[],"[16, 5, 26]"
342,1.9763779527559056,0.8112753718891451,[],"[5, 16, 23, 26]"
343,2.1023622047244093,0.8148877191065381,[],"[16, 5, 19, 26, 23]"
344,1.8346456692913389,0.7534447823961523,[],"[16, 5, 26]"
345,2.0078740157480315,0.8213042569076934,[],"[16, 5, 23, 26]"
346,2.094488188976378,0.7499531293940735,[],"[16, 26, 5, 23]"
347,2.0866141732283463,0.8167261596138117,['86 non attribué'],"[16, 5, 26]"
348,1.9606299212598424,0.8106589011527893,['86 non attribué'],"[16, 5, 26, 23]"
349,2.0236220472440944,0.8112753718891451,[],"[5, 26, 16, 23]"
350,2.141732283464567,0.7738217817955583,[],"[16, 5, 23, 26]"
351,1.905511811023622,0.7810561720561535,[],"[16, 5, 26, 23]"
352,2.1023622047244093,0.843600048820354,"['153 non attribué', '261 non attribué']","[5, 16, 26]"
353,2.015748031496063,0.7866369240594503,[],"[16, 5, 26]"
354,2.031496062992126,0.835112461526635,[],"[26, 16, 5]"
355,2.1968503937007875,0.7667636592760194,"[(16, 'Pas assez : 1<8.0')]","[5, 23, 26]"
356,1.874015748031496,0.786716362274655,[],"[16, 5, 26, 23]"
357,1.94488188976378,0.7998718807545351,[],"[16, 5, 23, 26]"
358,2.1102362204724407,0.8187131448793896,['86 non attribué'],"[16, 5, 26, 23]"
359,2.031496062992126,0.835112461526635,['153 non attribué'],"[5, 16, 26]"
360,2.0866141732283463,0.7348860406984189,[],"[5, 16, 26, 23]"
361,2.125984251968504,0.7452721457149749,[],"[16, 5, 26, 23]"
362,1.9763779527559056,0.7914680646038974,[],"[16, 5, 23, 26]"
363,2.0078740157480315,0.8309113660840812,['86 non attribué'],"[16, 5, 26, 23]"
364,2.0393700787401574,0.8008088649267264,['147 non attribué'],"[5, 16, 26, 23]"
365,2.204724409448819,0.7800954629938422,[],"[16, 5, 26, 23]"
366,1.8346456692913389,0.7428364720764384,[],"[26, 16, 5, 23]"
367,2.0236220472440944,0.7914680646038974,[],"[5, 16, 26, 23]"
368,1.8818897637795275,0.7929668343946952,[],"[16, 5, 26]"
369,2.078740157480315,0.7828144098060377,['153 non attribué'],"[16, 5, 26, 23]"
370,1.889763779527559,0.7789731382443409,[],"[16, 5, 26, 23]"
371,2.1811023622047245,0.7808961359573408,[],"[5, 16, 17, 23, 26]"
372,2.047244094488189,0.7438453043277236,[],"[16, 5, 26]"
373,1.889763779527559,0.7890957901162904,[],"[16, 5, 26, 4, 23]"
374,1.818897637795276,0.7497864546216197,[],"[16, 26, 5, 23]"
375,2.228346456692913,0.7683106223061454,[],"[5, 26, 16]"
376,2.062992125984252,0.8237355051697056,[],"[16, 5, 26, 23]"
377,2.1496062992125986,0.7875896538281517,[],"[5, 16, 26, 23]"
378,2.133858267716536,0.7700979604189455,[],"[5, 16, 26]"
379,2.0551181102362204,0.8291043801843317,['153 non attribué'],"[5, 16, 26]"
380,2.228346456692913,0.7579104145447803,[],"[16, 5, 23, 26]"
381,2.1102362204724407,0.7370936756031577,[],"[5, 16, 23, 26]"
382,2.094488188976378,0.801120949453354,[],"[26, 16, 5, 23]"
383,2.173228346456693,0.777608137623339,['147 non attribué'],"[16, 26, 5]"
384,2.118110236220472,0.7828942358817874,[],"[5, 16, 26]"
385,2.0393700787401574,0.8489169084841643,"['153 non attribué', '262 non attribué']","[5, 16, 17, 26]"
386,1.984251968503937,0.7866369240594504,[],"[5, 16, 26]"
387,1.968503937007874,0.7961914090876715,[],"[5, 16, 26, 23]"
388,2.070866141732284,0.8278975318296334,[],"[16, 26, 5, 23]"
389,2.078740157480315,0.7828144098060377,[],"[16, 5, 26]"
390,2.062992125984252,0.8140437129566042,[],"[16, 26, 5, 23]"
391,1.9921259842519683,0.8115834316579427,[],"[16, 26, 5, 23]"
392,1.952755905511811,0.7853648198528296,[],"[16, 5, 26]"
393,2.078740157480315,0.7828144098060377,[],"[5, 16, 23, 26]"
394,1.9606299212598424,0.7908361538727323,['86 non attribué'],"[16, 5, 26, 23]"
395,1.9763779527559056,0.8112753718891452,[],"[5, 16, 26, 23]"
396,1.984251968503937,0.7557635891432359,[],"[16, 5, 23, 26]"
397,2.0236220472440944,0.8209998446448615,[],"[16, 5, 26]"
398,2.0078740157480315,0.781695988810634,['153 non attribué'],"[16, 5, 26, 23]"
399,2.1023622047244093,0.824569591134473,['86 non attribué'],"[16, 5, 19, 23, 26]"
400,1.952755905511811,0.8151177509302044,['86 non attribué'],"[5, 16, 26]"
401,2.047244094488189,0.7853648198528296,[],"[16, 5, 26]"
402,2.15748031496063,0.7707468739197344,[],"[16, 5, 23, 26]"
403,2.1023622047244093,0.7328423212168694,[],"[5, 16, 26]"
404,2.078740157480315,0.7828144098060377,[],"[16, 23, 26, 5]"
405,1.9606299212598424,0.7908361538727323,[],"[16, 5, 26, 23]"
406,2.062992125984252,0.7842500360121932,[],"[16, 5, 26]"
407,2.070866141732284,0.7682292808605409,[],"[5, 16, 26]"
408,2.1811023622047245,0.8009649223899493,[],"[16, 5, 26, 23]"
409,2.047244094488189,0.7954061328249131,[],"[16, 23, 5, 26]"
410,2.1811023622047245,0.780896135957341,[],"[16, 5, 26, 23]"
411,2.1102362204724407,0.7583225688057853,[],"[16, 5, 26]"
412,1.9291338582677164,0.8182550380758941,[],"[16, 5, 26]"
413,2.0866141732283463,0.7870340349555907,[],"[16, 5, 26, 23]"
414,1.984251968503937,0.7764822177105523,[],"[5, 16, 26, 23]"
415,2.062992125984252,0.7842500360121935,[],"[16, 5, 26]"
416,2.1653543307086616,0.8429330833329108,[],"[16, 5, 17, 26, 23]"
417,2.2440944881889764,0.7839312351713733,[],"[5, 16, 26, 23]"
418,2.125984251968504,0.7967406419555125,[],"[16, 5, 26, 23]"
419,2.2440944881889764,0.7634147953316621,[],"[16, 5, 26]"
420,1.8346456692913389,0.7639057899983486,[],"[5, 16, 23, 26]"
421,2.2440944881889764,0.7315620972359325,[],"[16, 5, 19, 26]"
422,2.070866141732284,0.8084975519218144,['86 non attribué'],"[16, 5, 26, 23]"
423,1.984251968503937,0.8355613260909056,[],"[16, 26, 5, 23]"
424,2.188976377952756,0.7739025354385429,[],"[5, 16, 26, 23]"
425,2.0236220472440944,0.7813761459212991,[],"[5, 16, 23, 26]"
426,1.921259842519685,0.8028352458294333,[],"[26, 16, 5, 23]"
427,1.8976377952755905,0.824569591134473,['73 non attribué'],"[16, 5, 26, 23]"
428,1.8503937007874016,0.7976029580500335,['147 non attribué'],"[16, 26, 5, 23]"
429,2.1023622047244093,0.7851260708520693,[],"[16, 5, 26, 23]"
430,1.984251968503937,0.7451882894957824,[],"[26, 16, 5, 23]"
431,2.1968503937007875,0.7667636592760195,['139 non attribué'],"[16, 26, 5, 23]"
432,1.8661417322834648,0.7277079119738608,[],"[16, 5, 26]"
433,2.0866141732283463,0.7768845192854995,"[(16, 'Pas assez : 1<8.0')]","[5, 23, 26]"
434,2.133858267716536,0.7803357511446183,"[(5, 'Pas assez : 1<8.0')]","[16, 26]"
435,2.0866141732283463,0.7970543193857577,[],"[16, 5, 26]"
436,2.118110236220472,0.7828942358817874,[],"[5, 16, 26]"
437,1.94488188976378,0.8291043801843316,[],"[16, 5, 23, 26]"
438,1.968503937007874,0.7657034101308184,[],"[16, 5, 23, 26]"
439,2.0551181102362204,0.7695297122286764,[],"[16, 26, 5]"
440,1.7874015748031495,0.7931244348800822,[],"[5, 16, 23, 26]"
441,1.889763779527559,0.7583225688057853,[],"[16, 5, 26, 23]"
442,2.1496062992125986,0.7135729477117505,[],"[16, 5, 26, 23]"
443,2.015748031496063,0.7866369240594503,"['86 non attribué', '91 non attribué']","[5, 16, 26]"
444,2.062992125984252,0.8427847971001979,['153 non attribué'],"[19, 16, 5, 26]"
445,2.15748031496063,0.7910731795498283,[],"[16, 5, 26, 23]"
446,2.0236220472440944,0.7813761459212991,[],"[5, 16, 23, 26]"
447,2.078740157480315,0.8126607212232068,['86 non attribué'],"[16, 5, 26]"
448,2.1811023622047245,0.8108130627784392,[],"[5, 16, 26]"
449,2.15748031496063,0.8206191705182876,['86 non attribué'],"[5, 16, 26, 23]"
450,2.015748031496063,0.8260083012813957,[],"[5, 16, 26, 23]"
451,2.062992125984252,0.8042351339820702,[],"[5, 16, 26]"
452,2.047244094488189,0.8247969227358518,['86 non attribué'],"[16, 5, 23, 26]"
453,2.015748031496063,0.8163434926014668,[],"[16, 5, 26, 23]"
454,2.0551181102362204,0.8573407262342625,['147 non attribué'],"[16, 5, 26, 23]"
455,2.0236220472440944,0.8112753718891453,[],"[16, 26, 5]"
456,2.1023622047244093,0.843600048820354,['179 non attribué'],"[16, 5, 26]"
457,2.0551181102362204,0.819476087123858,[],"[16, 5, 26, 23]"
458,2.1496062992125986,0.8364583326037388,[],"[19, 5, 17, 16, 26]"
459,2.070866141732284,0.7784916466119076,[],"[16, 5, 23, 26]"
460,1.889763779527559,0.7789731382443407,"['153 non attribué', '147 non attribué']","[16, 5, 26]"
461,1.905511811023622,0.7499531293940737,[],"[5, 16, 23, 26]"
462,1.952755905511811,0.7648868337972851,[],"[16, 5, 26]"
463,1.905511811023622,0.7708279496969449,[],"[5, 16, 26, 23]"
464,2.0866141732283463,0.8069501867677518,"[(16, 'Pas assez : 1<8.0')]","[5, 19, 26, 23]"
465,2.0,0.8067178260046389,['136 non attribué'],"[16, 5, 26, 23]"
466,2.228346456692913,0.7886997173160951,[],"[16, 5, 23, 26]"
467,2.062992125984252,0.7943054417905888,['139 non attribué'],"[16, 5, 26]"
468,2.125984251968504,0.8164200403528283,[],"[5, 16, 26, 23]"
469,1.889763779527559,0.8187131448793896,[],"[16, 5, 26]"
470,2.1102362204724407,0.7990902213469192,['86 non attribué'],"[5, 16, 26, 23]"
471,2.118110236220472,0.8693563868943913,['262 non attribué'],"[16, 17, 19, 23, 5, 26]"
472,2.062992125984252,0.7943054417905887,['86 non attribué'],"[16, 5, 26]"
473,2.0551181102362204,0.7271065358739984,[],"[16, 5, 26]"
474,2.031496062992126,0.8539079898578693,[],"[5, 17, 16, 26, 23]"
475,1.952755905511811,0.7648868337972851,[],"[5, 16, 26, 23]"
476,2.1496062992125986,0.8172615924146901,[],"[5, 16, 17, 26, 23]"
477,1.9921259842519683,0.8017447540637024,[],"[16, 5, 26]"
478,1.9763779527559056,0.7502863678594831,[],"[16, 5, 26, 23]"
479,1.952755905511811,0.8053222535162549,[],"[16, 5, 26]"
480,2.0,0.816496580927726,[],"[5, 16, 23, 26]"
481,2.078740157480315,0.831963628751314,['86 non attribué'],"[16, 5, 26]"
482,2.094488188976378,0.7911521723284513,[],"[5, 16, 23, 26]"
483,1.9921259842519683,0.8309113660840813,"['86 non attribué', '153 non attribué']","[16, 5, 26, 23]"
484,1.9763779527559056,0.8014329124517257,['147 non attribué'],"[16, 5, 26, 23]"
485,1.889763779527559,0.8089611843131193,[],"[16, 5, 26, 23]"
486,2.118110236220472,0.8127376158367321,[],"[16, 5, 23, 26]"
487,2.062992125984252,0.8237355051697056,['86 non attribué'],"[16, 5, 26]"
488,2.031496062992126,0.825554242629798,[],"[16, 5, 26]"
489,2.1023622047244093,0.7851260708520693,[],"[16, 5, 26]"
490,2.173228346456693,0.855370412559474,[],"[16, 19, 5, 17, 26]"
491,2.0551181102362204,0.737941007387245,[],"[5, 16, 26]"
492,1.984251968503937,0.8163434926014668,[],"[16, 5, 23, 26]"
493,2.0393700787401574,0.8674133670034967,"['183 non attribué', '248 non attribué', '91 non attribué', '262 non attribué']","[16, 5, 17, 26, 23]"
494,2.0236220472440944,0.849505616535838,[],"[16, 5, 23, 26]"
495,2.062992125984252,0.8237355051697056,[],"[26, 16, 5, 23]"
496,1.968503937007874,0.8539079898578693,"['91 non attribué', (4, 'Pas assez : 1<6.0'), '86 non attribué', '114 non attribué']","[16, 5, 26]"
497,1.9606299212598424,0.8106589011527893,[],"[16, 5, 26]"
498,2.1102362204724407,0.8187131448793895,[],"[26, 16, 5]"
499,2.0236220472440944,0.8587973034418251,['86 non attribué'],"[16, 5, 26, 23]"
500,2.220472440944882,0.7654585286970845,[],"[16, 5, 26, 23]"
501,1.8818897637795275,0.7929668343946951,[],"[16, 5, 26]"
502,1.952755905511811,0.8247969227358518,[],"[5, 16, 23, 26]"
503,2.125984251968504,0.8164200403528283,"['86 non attribué', '153 non attribué']","[16, 5, 26]"
504,1.9921259842519683,0.7917838308500943,[],"[5, 16, 23, 26]"
505,2.1023622047244093,0.7328423212168694,[],"[16, 26, 5]"
506,2.1496062992125986,0.8172615924146902,[],"[16, 5, 26]"
507,2.0,0.816496580927726,[],"[16, 5, 26, 23]"
508,2.0866141732283463,0.7970543193857578,"[(16, 'Pas assez : 1<8.0'), '91 non attribué', '114 non attribué']","[19, 23, 5, 26]"
509,2.094488188976378,0.801120949453354,[],"[16, 5, 17, 23, 26]"
510,1.9763779527559056,0.8401111692228108,['86 non attribué'],"[16, 5, 26]"
511,2.031496062992126,0.8060978698508189,[],"[16, 5, 26]"
512,2.0078740157480315,0.8309113660840813,[],"[16, 5, 26, 19, 23]"
513,2.125984251968504,0.7558462721027461,[],"[5, 26, 16]"
514,2.015748031496063,0.796662203299949,['86 non attribué'],"[16, 5, 26]"
515,2.0236220472440944,0.8209998446448615,[],"[16, 5, 26, 23]"
516,2.15748031496063,0.8010429397205188,[],"[5, 26, 16, 23]"
517,1.7874015748031495,0.7306218406027528,[],"[5, 16, 26]"
518,2.031496062992126,0.8158840552744266,[],"[16, 5, 23, 26]"
519,2.070866141732284,0.7257300906531575,[],"[16, 5, 26]"
520,2.015748031496063,0.8065628816402012,['86 non attribué'],"[5, 16, 26]"
521,1.937007874015748,0.8237355051697056,[],"[16, 5, 26]"
522,2.047244094488189,0.7751934496559238,['139 non attribué'],"[16, 5, 26]"
523,2.0551181102362204,0.8480330801253431,['139 non attribué'],"[16, 26, 5, 23]"
524,2.236220472440945,0.8013549330876438,[],"[16, 5, 26]"
525,2.047244094488189,0.8531758384844114,"['262 non attribué', '139 non attribué']","[16, 5, 26, 19, 17, 23]"
526,2.070866141732284,0.7986208584745024,[],"[16, 5, 23, 26]"
527,2.094488188976378,0.801120949453354,[],"[26, 16, 5]"
528,2.047244094488189,0.775193449655924,[],"[16, 5, 26]"
529,2.094488188976378,0.7708279496969449,[],"[16, 5, 26, 23]"
530,1.968503937007874,0.8158840552744266,['86 non attribué'],"[26, 16, 5]"
531,2.1811023622047245,0.7283087915081256,['86 non attribué'],"[16, 5, 26, 23]"
532,2.133858267716536,0.7492028009126688,['153 non attribué'],"[16, 5, 19, 17, 26]"
533,2.0551181102362204,0.8291043801843319,['86 non attribué'],"[5, 16, 26, 23]"
534,2.141732283464567,0.8040019885549413,[],"[5, 16, 23, 26]"
535,2.204724409448819,0.7800954629938422,[],"[5, 16, 26, 23]"
536,1.968503937007874,0.7861601262033048,[],"[16, 26, 5, 23]"
537,2.0866141732283463,0.8263864929139035,[],"[16, 5, 26, 23]"
538,1.968503937007874,0.7759991805143741,[],"[16, 5, 26]"
539,1.8976377952755905,0.8622105741150103,[],"[16, 5, 19, 17, 23, 26]"
540,2.094488188976378,0.7392947182382329,['227 non attribué'],"[16, 26, 5]"
541,2.1102362204724407,0.7890957901162905,[],"[16, 5, 26]"
542,1.7716535433070866,0.7473654933179781,[],"[16, 5, 26, 23]"
543,2.094488188976378,0.7911521723284513,[],"[16, 5, 26]"
544,2.0078740157480315,0.8017447540637024,[],"[5, 16, 23, 26]"
545,1.889763779527559,0.7789731382443407,[],"[16, 5, 23, 26]"
546,2.141732283464567,0.7940693809279415,[],"[5, 16, 26, 23]"
547,2.1496062992125986,0.7976029580500336,[],"[5, 16, 26, 23]"
548,2.0866141732283463,0.7768845192854995,[],"[5, 16, 23, 26]"
549,2.0866141732283463,0.7970543193857578,[],"[16, 26, 5]"
550,2.1496062992125986,0.756755188418355,[],"[16, 5, 26]"
551,2.133858267716536,0.800418588152766,"['262 non attribué', '86 non attribué', '119 non attribué']","[16, 19, 26, 17, 5]"
552,2.173228346456693,0.7673339558660375,[],"[5, 16, 26, 23]"
553,2.0,0.816496580927726,[],"[5, 16, 26]"
554,2.0866141732283463,0.8167261596138116,[],"[5, 16, 26, 23]"
555,2.125984251968504,0.786716362274655,[],"[16, 5, 26]"
556,2.062992125984252,0.8042351339820701,['147 non attribué'],"[16, 5, 23, 26]"
557,2.1496062992125986,0.7774473917533788,[],"[16, 5, 26]"
558,2.228346456692913,0.6806739934537895,[],"[5, 16, 26]"
559,2.015748031496063,0.796662203299949,[],"[5, 16, 19, 23, 26]"
560,2.0393700787401574,0.7705035954012054,['147 non attribué'],"[16, 5, 23, 26]"
561,2.1496062992125986,0.8172615924146902,['86 non attribué'],"[5, 16, 26, 23]"
562,2.0866141732283463,0.7561769135324287,[],"[16, 5, 26, 23]"
563,2.118110236220472,0.8029130814247328,['86 non attribué'],"[16, 5, 26]"
564,2.1102362204724407,0.7990902213469192,[],"[5, 16, 26, 23]"
565,2.0393700787401574,0.8106589011527893,"[(16, 'Pas assez : 1<8.0')]","[5, 23, 26]"
566,2.1023622047244093,0.75419089063218,"[(5, 'Pas assez : 1<8.0')]","[16, 26]"
567,1.889763779527559,0.8089611843131194,[],"[16, 5, 26, 23]"
568,1.795275590551181,0.7382796678031393,[],"[5, 16, 26, 23]"
569,1.8976377952755905,0.7951703987225784,['153 non attribué'],"[16, 5, 26]"
570,2.070866141732284,0.7886204788854619,[],"[16, 5, 26]"
571,2.118110236220472,0.7929668343946951,[],"[16, 5, 26, 23]"
572,2.047244094488189,0.8438222534992559,['262 non attribué'],"[16, 5, 26, 17]"
573,2.0866141732283463,0.8069501867677518,['153 non attribué'],"[5, 19, 16, 23, 26]"
574,2.047244094488189,0.7544394294066421,[],"[16, 5, 23, 26]"
575,2.078740157480315,0.7828144098060377,['227 non attribué'],"[16, 5, 26]"
576,1.94488188976378,0.7591462060299937,[],"[26, 16, 5]"
577,2.0393700787401574,0.7908361538727323,[],"[5, 16, 26, 23]"
578,2.1496062992125986,0.8074921018580797,[],"[16, 5, 26, 23]"
579,2.1496062992125986,0.8074921018580798,[],"[16, 5, 23, 26]"
580,2.0866141732283463,0.7561769135324287,[],"[16, 5, 26, 23]"
581,2.1496062992125986,0.7461939421658984,[],"[16, 5, 26]"
582,2.141732283464567,0.8040019885549414,['262 non attribué'],"[16, 5, 17, 26]"
583,2.0236220472440944,0.8014329124517255,[],"[16, 5, 10, 23, 26]"
584,2.062992125984252,0.742668200135877,['153 non attribué'],"[5, 16, 26]"
585,1.94488188976378,0.7797749636117882,[],"[16, 5, 26, 23]"
586,2.070866141732284,0.8182550380758941,[],"[16, 5, 26]"
587,2.2125984251968505,0.7931244348800822,[],"[16, 5, 26]"
588,2.070866141732284,0.8278975318296334,[],"[16, 5, 26, 23]"
589,2.15748031496063,0.8206191705182876,[],"[5, 16, 26, 23]"
590,2.0866141732283463,0.8547126319936945,"['180 non attribué', '222 non attribué']","[16, 5, 26, 23]"
591,2.15748031496063,0.8302342072542773,[],"[5, 16, 19, 23, 26]"
592,2.236220472440945,0.7812961647402797,[],"[16, 5, 23, 26]"
593,2.141732283464567,0.7634966497033479,[],"[16, 5, 26]"
594,2.015748031496063,0.7764822177105523,[],"[5, 26, 16, 23]"
595,2.1811023622047245,0.8009649223899493,[],"[16, 19, 5, 23, 26]"
596,2.031496062992126,0.7961914090876715,[],"[16, 5, 26]"
597,2.070866141732284,0.7886204788854619,[],"[16, 5, 26, 23]"
598,2.1496062992125986,0.8172615924146902,[],"[16, 5, 26, 23]"
599,1.8031496062992125,0.7667636592760195,[],"[16, 5, 23, 26]"
600,2.1023622047244093,0.8341390930154802,[],"[5, 16, 26, 23]"
601,1.8976377952755905,0.7646416908497581,[],"[5, 16, 26]"
602,2.1496062992125986,0.7671710572428524,[],"[16, 5, 26, 23]"
603,2.0078740157480315,0.7917838308500941,['86 non attribué'],"[16, 5, 26, 23]"
604,2.0551181102362204,0.819476087123858,['86 non attribué'],"[26, 16, 5, 23]"
605,1.763779527559055,0.7710711258793538,[],"[5, 16, 26, 23]"
606,2.070866141732284,0.818255038075894,[],"[5, 16, 26, 23]"
607,2.031496062992126,0.8060978698508189,[],"[16, 5, 23, 26]"
608,1.8976377952755905,0.814887719106538,[],"[16, 5, 23, 26]"
609,2.0551181102362204,0.8291043801843317,['153 non attribué'],"[23, 16, 26, 5]"
610,1.9921259842519683,0.8213042569076934,[],"[5, 16, 26, 23]"
611,2.047244094488189,0.8151177509302044,['86 non attribué'],"[5, 16, 23, 26]"
612,2.0393700787401574,0.8008088649267264,['86 non attribué'],"[16, 5, 26]"
613,1.9763779527559056,0.7813761459212991,[],"[16, 5, 23, 26]"
614,2.267716535433071,0.7501197671318026,[],"[16, 5, 17, 26]"
615,2.047244094488189,0.8343638173048654,[],"[16, 5, 26]"
616,1.921259842519685,0.7928880224047975,[],"[16, 5, 26, 23]"
617,2.188976377952756,0.8138901632593115,[],"[16, 26, 5, 23]"
618,1.9763779527559056,0.7607908054575788,[],"[16, 5, 26]"
619,1.984251968503937,0.7764822177105523,[],"[16, 5, 23, 26]"
620,2.0393700787401574,0.8106589011527893,[],"[16, 5, 26]"
621,2.0551181102362204,0.8386221372667555,"[(16, 'Pas assez : 1<8.0'), '262 non attribué']","[5, 26, 17]"
622,2.0393700787401574,0.8106589011527893,[],"[16, 5, 26, 23]"
